Components,Temperature K,Pressure kPa,Electrical conductivity S/m,Delta elec,SMILES
1-butyl-3-methylimidazolium tetrafluoroborate,293.15,100.0,0.257,0.0077,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,293.15,100.0,0.2572,0.0077,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,293.15,100.0,0.2613,0.0078,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.14,100.0,0.341,0.01,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.14,49000.0,0.2175,0.0065,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.14,73800.0,0.1737,0.0052,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.14,122300.0,0.1136,0.0034,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.14,147400.0,0.0909,0.0027,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.14,171600.0,0.0735,0.0022,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.14,196100.0,0.0593,0.0018,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.15,100.0,0.3294,0.0099,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.15,100.0,0.332,0.01,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.15,100.0,0.333,0.01,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.15,24500.0,0.2718,0.0082,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,298.15,98100.0,0.1405,0.0042,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,303.15,100.0,0.414,0.012,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,303.15,100.0,0.419,0.013,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,303.16,100.0,0.422,0.013,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,308.15,100.0,0.51,0.015,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,308.15,100.0,0.52,0.016,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,308.15,100.0,0.523,0.016,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,313.15,100.0,0.619,0.019,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,313.15,100.0,0.637,0.019,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,313.15,100.0,0.638,0.019,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,318.15,100.0,0.763,0.023,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,318.15,100.0,0.772,0.023,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,318.16,100.0,0.74,0.022,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.12,100.0,0.873,0.026,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.13,49000.0,0.617,0.018,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.13,73500.0,0.524,0.016,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.16,100.0,0.828,0.025,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.16,98100.0,0.45,0.013,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.16,196100.0,0.2308,0.0069,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.17,100.0,0.912,0.027,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.17,24500.0,0.728,0.022,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.17,122600.0,0.379,0.011,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.17,147100.0,0.3226,0.0097,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.17,171600.0,0.2746,0.0082,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,323.2,100.0,0.902,0.027,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,328.07,100.0,1.0156,0.03,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,328.13,100.0,1.0614,0.032,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,328.17,100.0,1.049,0.032,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,333.11,100.0,1.2207,0.037,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,333.14,100.0,1.2058,0.036,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,333.16,100.0,1.1769,0.035,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,338.12,100.0,1.3692,0.041,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,338.14,100.0,1.3436,0.04,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,338.18,100.0,1.376,0.041,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,343.14,100.0,1.5201,0.046,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,343.17,100.0,1.5326,0.046,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,343.17,100.0,1.5593,0.047,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.1,100.0,1.7034,0.051,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.13,100.0,1.618,0.049,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.14,100.0,1.73,0.052,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.14,73800.0,1.0932,0.033,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.14,122600.0,0.845,0.025,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.15,98100.0,0.963,0.029,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.15,147100.0,0.751,0.022,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.16,100.0,1.6987,0.051,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.16,24500.0,1.3626,0.041,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.16,49300.0,1.2434,0.037,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.16,171600.0,0.657,0.02,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,348.16,196100.0,0.581,0.017,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,353.1,100.0,1.8893,0.057,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,353.13,100.0,1.9164,0.058,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,353.17,100.0,1.8633,0.056,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,273.0,100.0,0.0075,0.00023,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,273.0,100.0,0.00773,0.00023,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,278.15,100.0,0.01172,0.00035,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,278.15,100.0,0.01206,0.00036,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,283.15,100.0,0.01835,0.00055,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,283.16,100.0,0.01784,0.00054,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,288.15,100.0,0.02704,0.00081,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,288.16,100.0,0.02619,0.00079,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,293.15,100.0,0.0386,0.0012,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,293.16,100.0,0.0376,0.0011,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.14,100.0,0.0524,0.0016,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.15,100.0,0.0519,0.0016,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.15,100.0,0.054,0.0016,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.15,100.0,0.0541,0.0016,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.15,49500.0,0.02783,0.00083,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.15,59100.0,0.02453,0.00074,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.15,78500.0,0.01935,0.00058,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.15,98100.0,0.01506,0.00045,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.16,19600.0,0.0416,0.0013,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,298.16,39200.0,0.03191,0.00096,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,303.14,100.0,0.0722,0.0022,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,303.15,100.0,0.0724,0.0022,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,303.16,100.0,0.0738,0.0022,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,308.15,100.0,0.0964,0.0029,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,308.15,100.0,0.0974,0.0029,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,308.15,100.0,0.0984,0.0029,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,313.15,100.0,0.126,0.0038,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,313.15,100.0,0.1279,0.0038,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,313.16,100.0,0.1284,0.0039,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,318.15,100.0,0.1612,0.0048,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,318.15,100.0,0.1667,0.005,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,318.15,100.0,0.1672,0.005,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.12,100.0,0.202,0.0061,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.14,73500.0,0.0912,0.0027,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.14,147100.0,0.0442,0.0013,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.15,98100.0,0.0715,0.0021,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.15,171300.0,0.035,0.001,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.16,100.0,0.1946,0.0058,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.16,122600.0,0.056,0.0017,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.16,196100.0,0.0277,0.00083,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.17,100.0,0.2015,0.006,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.17,24200.0,0.1503,0.0045,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.17,49000.0,0.1169,0.0035,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,323.19,100.0,0.2034,0.0061,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,328.1,100.0,0.2506,0.0075,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,328.14,100.0,0.2507,0.0075,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,328.17,100.0,0.252,0.0076,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,333.11,100.0,0.3061,0.0092,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,333.15,100.0,0.3069,0.0092,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,333.18,100.0,0.313,0.0094,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,338.13,100.0,0.37,0.011,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,338.15,100.0,0.378,0.011,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,338.19,100.0,0.371,0.011,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,343.14,100.0,0.441,0.013,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,343.15,100.0,0.451,0.014,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,343.18,100.0,0.443,0.013,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.13,100.0,0.521,0.016,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.14,100.0,0.532,0.016,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.15,100.0,0.483,0.015,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.15,49300.0,0.3239,0.0097,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.15,195800.0,0.102,0.0031,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.16,73500.0,0.2657,0.008,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.16,98100.0,0.2182,0.0066,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.16,147100.0,0.1489,0.0045,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.17,100.0,0.53,0.016,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.17,24500.0,0.394,0.012,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.17,122600.0,0.1799,0.0054,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,348.17,171600.0,0.123,0.0037,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,353.13,100.0,0.611,0.018,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-hexyl-3-methylimidazolium hexafluorophosphate,353.18,100.0,0.621,0.019,F[P-](F)(F)(F)(F)F.C(CCCCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,288.15,101.0,0.1054,0.0001,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,293.15,101.0,0.1417,0.0001,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,298.15,101.0,0.1851,0.0001,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,303.15,101.0,0.24,0.001,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,308.15,101.0,0.309,0.001,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,313.15,101.0,0.384,0.001,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,318.15,101.0,0.421,0.001,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,323.15,101.0,0.504,0.001,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,295.1,101.325,0.38,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)[N+]1(CCCC1)C
1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,295.1,101.325,0.18,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCCCC)[N+]1(CCCC1)C
1-decyl-1-methylpyrrolidinium bis(trifluoromethylsulfonyl)amide,295.1,101.325,0.07,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCCCCCCCC)[N+]1(CCCC1)C
"N-isopropyl-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)amide",295.1,101.325,0.25,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)(C)[N+](CCC)(C)C
"N-isopropyl-N,N-dimethylbutan-1-aminium bis((trifluoromethyl)sulfonyl)amide",295.1,101.325,0.17,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)(C)[N+](CCCC)(C)C
"N-isopropyl-N,N-dimethylhexan-1-aminium bis((trifluoromethyl)sulfonyl)amide",295.1,101.325,0.12,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)(C)[N+](CCCCCC)(C)C
"N-isopropyl-N,N-dimethyldecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",295.1,101.325,0.05,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(C)(C)[N+](CCCCCCCCCC)(C)C
1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,295.1,101.325,0.3,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.OCCN1C=[N+](C=C1)C
"N-(2-hydroxyethyl)-N,N-dimethylpropan-2-aminium bis((trifluoromethyl)sulfonyl)amide",295.1,101.325,0.15,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.OCC[N+](C(C)C)(C)C
"1-(2,3-dihydroxypropyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide",295.1,101.325,0.01,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.OC(C[N+]1(CCCC1)C)CO
1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)amide,295.1,101.325,0.35,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.OCC[N+]1(CCCC1)C
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,295.1,101.325,0.56,0.01,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C[N+]1(CCCC1)CCC
1-butyl-3-methylimidazolium tris[(trifluoromethyl)sulfonyl]methide,295.1,101.325,0.11,0.01,[C-](S(=O)(=O)C(F)(F)F)(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium hexafluorophosphate,295.1,101.325,0.2,0.01,F[P-](F)(F)(F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-butyl-3-methylimidazolium tetrafluoroborate,295.1,101.325,0.41,0.01,F[B-](F)(F)F.C(CCC)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,283.25,101.325,0.54,0.05,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,288.45,101.325,0.66,0.07,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,293.45,101.325,0.8,0.08,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,296.05,101.325,0.87,0.09,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,303.55,101.325,1.1,0.11,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F.C(C)N1C=[N+](C=C1)C
